"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.06929 0.0817 0.0817
0.06939 0.0805 0.0805
0.06949 0.0841 0.0841
0.06959 0.0846 0.0846
0.06969 0.0787 0.0787
0.06979 0.0805 0.0805
0.06989 0.0769 0.0769
0.06999 0.0775 0.0775
0.07009 0.0775 0.0775
0.07019 0.0805 0.0805
0.07029 0.0811 0.0811
0.07039 0.0829 0.0829
0.07049 0.0852 0.0852
0.07059 0.0870 0.0870
0.07069 0.0864 0.0864
0.07079 0.0864 0.0864
0.07089 0.0847 0.0847
0.07099 0.0817 0.0817
0.07109 0.0823 0.0823
0.07119 0.0817 0.0817
0.07129 0.0823 0.0823
0.07139 0.0793 0.0793
0.07149 0.0835 0.0835
0.07159 0.0805 0.0805
0.07169 0.0835 0.0835
0.07179 0.0817 0.0817
0.07189 0.0763 0.0763
0.07199 0.0805 0.0805
0.07209 0.0775 0.0775
0.07219 0.0793 0.0793
0.07229 0.0781 0.0781
0.07239 0.0799 0.0799
0.07249 0.0811 0.0811
0.07259 0.0793 0.0793
0.07269 0.0817 0.0817
0.07279 0.0805 0.0805
0.07289 0.0823 0.0823
0.07299 0.0817 0.0817
0.07309 0.0793 0.0793
0.07319 0.0829 0.0829
0.07329 0.0799 0.0799
0.07339 0.0817 0.0817
0.07349 0.0823 0.0823
0.07359 0.0829 0.0829
0.07369 0.0835 0.0835
0.07379 0.0847 0.0847
0.07389 0.0835 0.0835
0.07399 0.0823 0.0823
0.07409 0.0829 0.0829
0.07419 0.0823 0.0823
0.07429 0.0835 0.0835
0.07439 0.0829 0.0829
0.07449 0.0841 0.0841
0.07459 0.0835 0.0835
0.07469 0.0841 0.0841
0.07479 0.0799 0.0799
0.07489 0.0805 0.0805
0.07499 0.0829 0.0829
0.07509 0.0811 0.0811
0.07519 0.0829 0.0829
0.07529 0.0853 0.0853
0.07539 0.0888 0.0888
0.07549 0.0900 0.0900
0.07559 0.0805 0.0805
0.07569 0.0793 0.0793
0.07579 0.0793 0.0793
0.07589 0.0823 0.0823
0.07599 0.0835 0.0835
0.07609 0.0858 0.0858
0.07619 0.0835 0.0835
0.07629 0.0858 0.0858
0.07639 0.0835 0.0835
0.07649 0.0847 0.0847
0.07659 0.0876 0.0876
0.07669 0.0864 0.0864
0.07679 0.0894 0.0894
0.07689 0.0888 0.0888
0.07699 0.0876 0.0876
0.07709 0.0888 0.0888
0.07719 0.0864 0.0864
0.07729 0.0876 0.0876
0.07739 0.0858 0.0858
0.07749 0.0864 0.0864
0.07759 0.0846 0.0846
0.07769 0.0835 0.0835
0.07779 0.0823 0.0823
0.07789 0.0817 0.0817
0.07799 0.0858 0.0858
0.07809 0.0823 0.0823
0.07819 0.0858 0.0858
0.07829 0.0882 0.0882
0.07839 0.0876 0.0876
0.07849 0.0900 0.0900
0.07859 0.0888 0.0888
0.07869 0.0876 0.0876
0.07879 0.0835 0.0835
0.07889 0.0847 0.0847
0.07899 0.0823 0.0823
0.07908 0.0835 0.0835
0.07918 0.0835 0.0835
0.07928 0.0888 0.0888
0.07938 0.0864 0.0864
0.07948 0.0888 0.0888
0.07958 0.0864 0.0864
0.07968 0.0858 0.0858
0.07978 0.0835 0.0835
0.07988 0.0846 0.0846
0.07998 0.0876 0.0876
0.08008 0.0894 0.0894
0.08018 0.0900 0.0900
0.08028 0.0894 0.0894
0.08038 0.0876 0.0876
0.08048 0.0918 0.0918
0.08058 0.0948 0.0948
0.08068 0.0942 0.0942
0.08078 0.0960 0.0960
0.08088 0.0936 0.0936
0.08098 0.0930 0.0930
0.08108 0.0864 0.0864
0.08118 0.0876 0.0876
0.08128 0.0864 0.0864
0.08138 0.0841 0.0841
0.08148 0.0882 0.0882
0.08158 0.0984 0.0984
0.08168 0.0966 0.0966
0.08178 0.0984 0.0984
0.08188 0.0954 0.0954
0.08198 0.0960 0.0960
0.08208 0.0948 0.0948
0.08218 0.0912 0.0912
0.08228 0.0936 0.0936
0.08238 0.0990 0.0990
0.08248 0.0972 0.0972
0.08258 0.0978 0.0978
0.08268 0.0936 0.0936
0.08278 0.0870 0.0870
0.08288 0.0769 0.0769
0.08298 0.0775 0.0775
0.08308 0.0763 0.0763
0.08318 0.0733 0.0733
0.08328 0.0763 0.0763
0.08338 0.0709 0.0709
0.08348 0.0674 0.0674
0.08358 0.0692 0.0692
0.08368 0.0680 0.0680
0.08378 0.0709 0.0709
0.08388 0.0692 0.0692
0.08398 0.0680 0.0680
0.08408 0.0692 0.0692
0.08418 0.0703 0.0703
0.08428 0.0697 0.0697
0.08438 0.0703 0.0703
0.08448 0.0709 0.0709
0.08458 0.0745 0.0745
0.08468 0.0805 0.0805
0.08478 0.0835 0.0835
0.08488 0.0817 0.0817
0.08498 0.0811 0.0811
0.08508 0.0817 0.0817
0.08518 0.0823 0.0823
0.08528 0.0805 0.0805
0.08538 0.0805 0.0805
0.08548 0.0781 0.0781
0.08558 0.0805 0.0805
0.08568 0.0817 0.0817
0.08578 0.0805 0.0805
0.08588 0.0781 0.0781
0.08598 0.0805 0.0805
0.08608 0.0805 0.0805
0.08618 0.0793 0.0793
0.08628 0.0805 0.0805
0.08638 0.0799 0.0799
0.08648 0.0793 0.0793
0.08658 0.0811 0.0811
0.08668 0.0805 0.0805
0.08678 0.0829 0.0829
0.08688 0.0835 0.0835
0.08698 0.0823 0.0823
0.08708 0.0829 0.0829
0.08718 0.0835 0.0835
0.08728 0.0835 0.0835
0.08738 0.0823 0.0823
0.08748 0.0835 0.0835
0.08758 0.0829 0.0829
0.08768 0.0835 0.0835
0.08778 0.0823 0.0823
0.08788 0.0829 0.0829
0.08798 0.0793 0.0793
0.08808 0.0793 0.0793
0.08818 0.0817 0.0817
0.08828 0.0751 0.0751
0.08838 0.0698 0.0698
0.08848 0.0715 0.0715
0.08858 0.0698 0.0698
0.08868 0.0692 0.0692
0.08878 0.0703 0.0703
0.08888 0.0703 0.0703
0.08898 0.0709 0.0709
0.08908 0.0692 0.0692
0.08918 0.0721 0.0721
0.08928 0.0698 0.0698
0.08938 0.0703 0.0703
0.08948 0.0692 0.0692
0.08958 0.0709 0.0709
0.08968 0.0733 0.0733
0.08978 0.0745 0.0745
0.08988 0.0751 0.0751
0.08998 0.0835 0.0835
0.09008 0.0763 0.0763
0.09018 0.0823 0.0823
0.09028 0.0817 0.0817
0.09038 0.0847 0.0847
